timestamp,open,high,low,close
2025-11-13 23:00:00,3228.87,3257.93,3216.52,3254.05
2025-11-13 23:30:00,3254.05,3272.3,3228.25,3231.54
2025-11-14 00:30:00,3231.55,3240.64,3188.06,3200.93
2025-11-14 01:30:00,3200.93,3221.5,3186.2,3207.13
2025-11-14 02:00:00,3207.14,3247.0,3205.2,3237.06
2025-11-14 02:30:00,3237.06,3251.88,3230.43,3238.05
2025-11-14 03:00:00,3238.05,3239.93,3219.66,3233.28
2025-11-14 03:30:00,3233.28,3233.48,3208.0,3227.93
2025-11-14 04:00:00,3227.94,3228.26,3207.65,3215.18
2025-11-14 06:00:00,3215.18,3215.18,3104.66,3168.38
2025-11-14 06:30:00,3168.37,3225.91,3134.1,3222.42
2025-11-14 07:00:00,3222.42,3231.77,3194.05,3220.87
2025-11-14 07:30:00,3220.87,3241.32,3197.51,3215.59
2025-11-14 08:00:00,3215.6,3219.39,3188.0,3193.92
2025-11-14 09:00:00,3193.91,3215.55,3178.82,3188.53
2025-11-14 10:00:00,3188.52,3190.4,3150.87,3184.76
2025-11-14 10:30:00,3184.76,3196.69,3173.12,3176.2
2025-11-14 11:00:00,3176.19,3183.23,3146.91,3155.78
2025-11-14 11:30:00,3155.78,3157.47,3116.82,3144.35
2025-11-14 12:00:00,3144.34,3144.34,3111.84,3121.12
2025-11-14 12:30:00,3121.11,3133.4,3070.0,3126.42
2025-11-14 13:00:00,3126.43,3149.96,3088.63,3104.2
2025-11-14 13:30:00,3104.19,3134.15,3073.33,3121.74
2025-11-14 15:00:00,3121.74,3220.62,3107.78,3201.27
2025-11-14 16:00:00,3201.26,3250.0,3182.9,3237.62
2025-11-14 16:30:00,3237.62,3256.71,3228.01,3231.32
2025-11-14 17:00:00,3231.32,3245.38,3208.95,3216.65
2025-11-14 18:00:00,3216.66,3216.97,3161.35,3195.47
2025-11-14 18:30:00,3195.47,3202.51,3155.0,3168.81
2025-11-14 20:00:00,3168.8,3220.77,3160.03,3170.22
2025-11-14 22:00:00,3170.21,3183.27,3122.73,3169.06
2025-11-14 22:30:00,3169.06,3186.87,3148.51,3158.86
2025-11-15 01:00:00,3158.86,3158.86,3090.0,3147.5
2025-11-15 02:00:00,3147.49,3179.02,3147.49,3176.67
2025-11-15 02:30:00,3176.64,3193.74,3169.44,3193.31
2025-11-15 03:00:00,3193.31,3194.0,3183.76,3184.64
2025-11-15 03:30:00,3184.64,3185.39,3167.54,3179.16
2025-11-15 04:00:00,3179.17,3191.65,3172.33,3172.84
2025-11-15 04:30:00,3172.84,3175.65,3159.03,3171.99
2025-11-15 05:00:00,3172.0,3176.98,3161.35,3170.23
2025-11-15 05:30:00,3170.24,3183.36,3168.54,3178.49
2025-11-15 07:30:00,3178.5,3187.93,3166.54,3176.55
2025-11-15 08:00:00,3176.56,3177.98,3151.09,3158.31
2025-11-15 10:00:00,3158.31,3167.65,3134.23,3158.81
2025-11-15 10:30:00,3158.82,3171.52,3155.02,3169.0
2025-11-15 11:00:00,3169.0,3172.19,3158.73,3165.73
2025-11-15 11:30:00,3165.73,3166.69,3146.66,3152.52
2025-11-15 12:30:00,3152.52,3168.0,3147.37,3162.27
2025-11-15 13:00:00,3162.27,3181.88,3159.1,3178.34
2025-11-15 15:30:00,3178.34,3197.37,3172.13,3186.05
2025-11-15 16:00:00,3186.05,3187.8,3162.78,3170.16
2025-11-15 16:30:00,3170.15,3187.86,3167.56,3186.34
2025-11-15 17:30:00,3186.35,3219.47,3182.62,3214.99
2025-11-15 18:00:00,3214.99,3230.0,3208.89,3213.0
2025-11-15 18:30:00,3212.99,3217.87,3204.27,3208.1
2025-11-15 19:00:00,3208.09,3214.25,3198.33,3202.03
2025-11-15 19:30:00,3202.03,3202.03,3192.76,3197.88
2025-11-15 20:00:00,3197.89,3200.68,3186.4,3188.46
2025-11-15 20:30:00,3188.43,3188.89,3167.31,3174.91
2025-11-15 21:00:00,3174.9,3189.09,3172.98,3178.06
2025-11-15 23:30:00,3178.05,3181.0,3152.75,3167.88
2025-11-16 00:00:00,3167.87,3174.76,3148.0,3150.06
2025-11-16 00:30:00,3150.05,3163.91,3145.84,3152.59
2025-11-16 01:30:00,3152.59,3157.94,3131.78,3150.59
2025-11-16 02:00:00,3150.59,3185.7,3142.3,3178.0
2025-11-16 02:30:00,3178.0,3204.8,3175.45,3203.13
2025-11-16 04:00:00,3203.13,3210.0,3193.2,3197.79
2025-11-16 04:30:00,3197.79,3198.04,3187.03,3194.35
2025-11-16 05:30:00,3194.35,3215.93,3193.86,3204.95
2025-11-16 06:00:00,3204.95,3216.45,3200.97,3209.59
2025-11-16 07:00:00,3209.6,3212.78,3198.53,3206.16
2025-11-16 07:30:00,3206.15,3220.62,3206.15,3219.55
2025-11-16 09:00:00,3219.54,3228.0,3206.25,3215.44
2025-11-16 10:30:00,3215.44,3249.0,3214.38,3235.99
2025-11-16 11:00:00,3235.99,3237.87,3167.44,3173.29
2025-11-16 11:30:00,3173.29,3180.5,3160.36,3168.64
2025-11-16 12:00:00,3168.64,3182.6,3165.04,3171.94
2025-11-16 13:00:00,3171.95,3177.76,3154.88,3158.99
2025-11-16 14:00:00,3158.99,3167.17,3139.04,3156.28
2025-11-16 14:30:00,3156.28,3179.0,3154.25,3172.05
2025-11-16 15:00:00,3172.06,3180.76,3165.7,3170.67
2025-11-16 15:30:00,3170.67,3175.41,3099.23,3105.44
2025-11-16 16:00:00,3105.45,3126.02,3071.82,3078.24
2025-11-16 16:30:00,3078.24,3086.11,3058.24,3061.6
2025-11-16 17:30:00,3061.59,3088.46,3026.0,3079.84
2025-11-16 18:00:00,3079.84,3128.0,3072.89,3094.46
2025-11-16 18:30:00,3094.49,3094.49,3043.04,3060.44
2025-11-16 19:30:00,3060.45,3116.28,3057.61,3091.09
2025-11-16 20:30:00,3091.09,3117.21,3085.29,3089.32
2025-11-16 21:30:00,3089.32,3096.89,3058.4,3073.63
2025-11-16 22:00:00,3073.64,3083.85,3043.76,3077.9
2025-11-16 23:00:00,3077.9,3103.9,3004.0,3091.09
2025-11-17 00:00:00,3091.09,3123.12,3069.0,3121.65
2025-11-17 00:30:00,3121.65,3140.95,3108.59,3136.32
2025-11-17 01:00:00,3136.33,3147.72,3119.63,3141.19
2025-11-17 02:30:00,3141.18,3160.35,3111.61,3149.4
2025-11-17 03:30:00,3149.4,3180.42,3148.06,3176.6
2025-11-17 06:00:00,3176.59,3193.67,3165.93,3190.41
2025-11-17 06:30:00,3190.41,3197.55,3182.02,3194.0
2025-11-17 07:00:00,3194.01,3204.7,3189.04,3193.05
2025-11-17 08:00:00,3193.04,3208.52,3191.22,3197.96
2025-11-17 11:00:00,3197.97,3216.84,3179.88,3208.01
2025-11-17 11:30:00,3208.0,3223.38,3195.02,3204.12
2025-11-17 12:00:00,3204.12,3204.38,3188.11,3192.83
2025-11-17 12:30:00,3192.83,3196.8,3182.23,3183.7
2025-11-17 13:00:00,3183.7,3188.96,3144.74,3149.04
2025-11-17 14:00:00,3149.03,3155.74,3095.09,3120.93
2025-11-17 14:30:00,3120.92,3210.88,3114.78,3152.26
2025-11-17 15:30:00,3152.26,3166.65,3105.44,3121.04
2025-11-17 16:00:00,3121.04,3122.72,3064.21,3092.26
2025-11-17 17:00:00,3092.25,3142.56,3081.69,3099.77
2025-11-17 17:30:00,3099.77,3107.99,3054.07,3058.59
2025-11-17 18:00:00,3058.59,3081.04,3025.79,3028.2
2025-11-17 18:30:00,3028.2,3054.01,3020.0,3024.98
2025-11-17 19:00:00,3024.97,3038.97,3006.58,3012.47
2025-11-17 19:30:00,3012.47,3032.8,2972.88,2982.27
2025-11-17 20:00:00,2982.27,3003.83,2959.46,2989.04
2025-11-17 20:30:00,2989.03,3022.08,2975.0,3004.66
2025-11-17 22:00:00,3004.64,3027.94,2984.81,3023.28
2025-11-17 22:30:00,3023.27,3032.53,3019.0,3023.54
2025-11-17 23:00:00,3023.55,3027.25,3006.11,3017.81
2025-11-17 23:30:00,3017.81,3031.45,3012.48,3031.44
2025-11-18 00:30:00,3031.44,3040.94,2991.16,3032.85
2025-11-18 01:00:00,3032.86,3050.05,3019.0,3025.65
2025-11-18 01:30:00,3025.65,3039.33,3014.04,3017.59
2025-11-18 02:00:00,3017.58,3038.8,2978.17,3037.2
2025-11-18 02:30:00,3037.21,3045.04,2978.7,2985.5
2025-11-18 03:00:00,2985.5,2988.69,2946.56,2965.61
2025-11-18 07:00:00,2965.61,3027.94,2953.34,3009.98
2025-11-18 07:30:00,3009.98,3034.5,3004.56,3024.44
2025-11-18 08:00:00,3024.44,3044.93,3024.44,3034.05
2025-11-18 08:30:00,3034.05,3068.0,3032.16,3060.19
2025-11-18 09:30:00,3060.19,3067.24,3028.39,3060.5
2025-11-18 10:00:00,3060.5,3069.0,3050.53,3061.14
2025-11-18 11:30:00,3061.14,3074.45,3052.44,3058.01
2025-11-18 12:00:00,3058.0,3063.81,3039.36,3047.3
2025-11-18 12:30:00,3047.3,3066.09,3041.61,3049.76
2025-11-18 13:00:00,3049.76,3051.48,3032.71,3036.53
2025-11-18 13:30:00,3036.53,3051.1,3022.09,3048.34
2025-11-18 14:00:00,3048.33,3069.0,3032.31,3058.18
2025-11-18 15:00:00,3058.18,3119.0,3034.0,3109.23
2025-11-18 15:30:00,3109.24,3123.69,3095.01,3106.87
2025-11-18 16:00:00,3106.87,3160.0,3099.39,3156.8
2025-11-18 16:30:00,3156.81,3168.91,3146.15,3152.18
2025-11-18 17:00:00,3152.18,3159.0,3122.36,3125.35
2025-11-18 17:30:00,3125.35,3140.0,3120.08,3135.36
2025-11-18 18:00:00,3135.36,3154.6,3135.36,3143.36
2025-11-18 19:00:00,3143.36,3169.95,3143.36,3161.11
2025-11-18 20:00:00,3161.11,3162.5,3135.59,3147.86
2025-11-18 20:30:00,3147.87,3149.48,3122.72,3123.2
2025-11-18 21:00:00,3123.19,3131.18,3114.15,3123.99
2025-11-18 21:30:00,3123.99,3124.0,3097.21,3098.25
2025-11-18 22:00:00,3098.25,3128.24,3097.66,3126.3
2025-11-18 22:30:00,3126.3,3129.77,3119.0,3125.55
2025-11-18 23:30:00,3125.55,3126.45,3107.56,3123.66
2025-11-19 01:30:00,3123.65,3124.17,3077.88,3105.1
2025-11-19 02:30:00,3105.1,3125.54,3097.88,3113.93
2025-11-19 03:00:00,3113.94,3118.33,3091.37,3092.49
2025-11-19 03:30:00,3092.49,3092.49,3069.59,3073.02
2025-11-19 04:00:00,3073.01,3076.83,3062.35,3069.98
2025-11-19 04:30:00,3069.98,3070.13,3045.81,3048.57
2025-11-19 05:00:00,3048.57,3052.67,3024.16,3025.93
2025-11-19 05:30:00,3025.92,3026.16,2992.23,3017.56
2025-11-19 06:00:00,3017.56,3033.7,3010.6,3031.75
2025-11-19 06:30:00,3031.74,3045.03,3030.83,3041.15
2025-11-19 07:00:00,3041.15,3061.72,3039.25,3051.44
2025-11-19 07:30:00,3051.43,3087.71,3048.1,3084.96
2025-11-19 08:30:00,3084.97,3100.31,3072.5,3080.21
2025-11-19 09:00:00,3080.2,3080.61,3053.55,3064.61
2025-11-19 09:30:00,3064.61,3088.24,3064.61,3088.24
2025-11-19 11:00:00,3088.24,3112.55,3083.51,3087.55
2025-11-19 11:30:00,3087.54,3095.06,3077.54,3083.51
2025-11-19 12:00:00,3083.51,3095.56,3081.01,3092.73
2025-11-19 12:30:00,3092.73,3108.76,3086.03,3100.82
2025-11-19 13:00:00,3100.82,3101.36,3085.04,3095.02
2025-11-19 13:30:00,3095.04,3098.38,3057.76,3067.36
2025-11-19 14:30:00,3067.36,3070.26,3023.89,3060.51
2025-11-19 15:00:00,3060.52,3106.2,3026.33,3035.11
2025-11-19 15:30:00,3035.11,3036.96,2967.0,2973.16
2025-11-19 16:00:00,2973.15,3000.0,2955.25,2960.91
2025-11-19 16:30:00,2960.91,2967.4,2936.62,2950.19
2025-11-19 17:00:00,2950.19,2961.22,2912.5,2935.09
2025-11-19 17:30:00,2935.08,2938.0,2900.0,2922.85
2025-11-19 18:30:00,2922.84,2929.68,2880.49,2899.75
2025-11-19 19:00:00,2899.74,2905.84,2875.02,2882.37
2025-11-19 19:30:00,2882.36,2891.12,2873.64,2881.66
2025-11-19 20:00:00,2881.66,2919.6,2875.0,2919.58
2025-11-19 20:30:00,2919.57,2957.32,2907.89,2945.29
2025-11-19 22:30:00,2945.3,3002.0,2939.13,2984.54
2025-11-19 23:00:00,2984.54,3024.8,2984.54,3013.38
2025-11-20 00:00:00,3013.38,3042.2,3004.41,3036.88
2025-11-20 01:00:00,3036.89,3049.14,3018.21,3028.51
2025-11-20 01:30:00,3028.52,3050.5,3028.52,3047.51
2025-11-20 03:30:00,3047.51,3058.0,3029.33,3038.98
2025-11-20 04:00:00,3038.99,3041.61,3017.4,3019.66
2025-11-20 04:30:00,3019.66,3055.0,3017.53,3054.01
2025-11-20 05:00:00,3054.02,3063.61,3037.04,3037.37
2025-11-20 05:30:00,3037.37,3044.68,3032.98,3035.38
2025-11-20 06:00:00,3035.37,3042.5,3025.88,3028.62
2025-11-20 06:30:00,3028.63,3030.45,3006.89,3020.81
2025-11-20 07:00:00,3020.81,3033.17,3015.5,3027.81
2025-11-20 08:30:00,3027.81,3044.75,3022.6,3030.85
2025-11-20 09:00:00,3030.85,3033.93,3012.0,3013.98
2025-11-20 10:00:00,3013.97,3018.91,2993.91,3017.49
2025-11-20 10:30:00,3017.5,3020.86,3006.14,3015.3
2025-11-20 11:00:00,3015.3,3017.41,3002.0,3004.6
2025-11-20 12:00:00,3004.6,3027.48,3004.44,3019.8
2025-11-20 12:30:00,3019.81,3033.0,3015.0,3028.86
2025-11-20 13:30:00,3028.87,3049.58,2996.28,2999.81
2025-11-20 14:00:00,2999.82,3018.43,2963.68,3013.02
2025-11-20 14:30:00,3013.02,3022.7,2978.19,3000.7
2025-11-20 15:00:00,3000.7,3003.48,2961.97,2988.26
2025-11-20 15:30:00,2988.26,2996.73,2952.39,2955.68
2025-11-20 16:00:00,2955.65,2961.28,2883.73,2890.45
2025-11-20 16:30:00,2890.44,2898.76,2848.01,2862.68
2025-11-20 18:00:00,2862.65,2873.62,2807.35,2824.23
2025-11-20 19:00:00,2824.22,2846.57,2790.01,2839.45
2025-11-20 19:30:00,2839.44,2855.28,2822.5,2847.9
2025-11-20 20:00:00,2847.89,2855.05,2819.55,2851.56
2025-11-20 20:30:00,2851.55,2856.54,2829.84,2835.29
2025-11-20 21:00:00,2835.3,2884.69,2834.63,2864.97
2025-11-20 21:30:00,2864.98,2897.63,2863.28,2879.65
2025-11-20 22:00:00,2879.64,2905.58,2876.18,2901.53
2025-11-20 22:30:00,2901.53,2905.93,2881.49,2886.17
2025-11-20 23:00:00,2886.16,2891.54,2856.01,2864.45
2025-11-21 00:00:00,2864.46,2865.98,2826.49,2856.42
2025-11-21 00:30:00,2856.41,2870.0,2848.07,2861.08
2025-11-21 01:30:00,2861.11,2886.73,2851.69,2862.09
2025-11-21 02:00:00,2862.1,2862.18,2822.22,2838.19
2025-11-21 06:30:00,2838.18,2847.94,2772.84,2790.2
2025-11-21 07:00:00,2790.2,2801.21,2755.87,2756.76
2025-11-21 09:30:00,2756.77,2762.23,2669.0,2681.42
2025-11-21 10:00:00,2681.41,2708.85,2663.01,2686.27
2025-11-21 10:30:00,2686.28,2717.14,2686.27,2696.8
2025-11-21 11:00:00,2696.8,2722.98,2695.26,2710.79
2025-11-21 11:30:00,2710.78,2718.76,2674.49,2688.42
2025-11-21 12:00:00,2688.42,2693.98,2623.57,2639.0
2025-11-21 12:30:00,2639.01,2743.17,2639.01,2727.59
2025-11-21 13:00:00,2727.59,2762.0,2711.06,2736.68
2025-11-21 13:30:00,2736.69,2769.61,2729.77,2741.79
2025-11-21 14:00:00,2741.79,2747.91,2718.65,2727.57
2025-11-21 15:00:00,2727.56,2781.83,2723.99,2729.64
2025-11-21 15:30:00,2729.64,2736.17,2687.55,2705.32
2025-11-21 16:00:00,2705.31,2719.11,2675.0,2718.64
2025-11-21 16:30:00,2718.63,2764.0,2704.21,2762.8
2025-11-21 17:30:00,2762.81,2806.84,2754.89,2780.48
2025-11-21 18:00:00,2780.49,2783.15,2716.49,2747.9
2025-11-21 19:00:00,2747.89,2794.49,2744.95,2777.91
2025-11-21 19:30:00,2777.91,2782.2,2740.22,2752.24
2025-11-21 20:00:00,2752.23,2756.21,2709.21,2711.28
2025-11-21 20:30:00,2711.27,2752.0,2708.55,2737.86
2025-11-21 21:00:00,2737.83,2770.41,2731.49,2764.87
2025-11-21 21:30:00,2764.88,2777.01,2760.32,2767.23
2025-11-21 22:00:00,2767.22,2774.09,2748.69,2751.92
2025-11-21 23:00:00,2751.92,2761.0,2713.15,2761.0
2025-11-21 23:30:00,2760.99,2769.8,2754.0,2765.85
2025-11-22 01:00:00,2765.86,2780.59,2758.21,2771.93
2025-11-22 01:30:00,2771.93,2784.12,2768.07,2774.7
2025-11-22 02:00:00,2774.7,2777.49,2749.89,2757.02
2025-11-22 02:30:00,2757.03,2757.17,2739.76,2752.84
2025-11-22 03:30:00,2752.84,2757.73,2742.25,2752.27
2025-11-22 04:00:00,2752.27,2754.36,2726.79,2736.49
2025-11-22 05:30:00,2736.5,2750.0,2726.66,2744.48
2025-11-22 06:00:00,2744.49,2754.37,2732.59,2751.37
2025-11-22 06:30:00,2751.38,2768.53,2750.64,2766.26
2025-11-22 07:00:00,2766.26,2771.0,2757.34,2760.32
2025-11-22 07:30:00,2760.32,2764.88,2754.65,2756.21
2025-11-22 08:00:00,2756.21,2756.36,2727.19,2729.01
2025-11-22 08:30:00,2729.01,2737.89,2718.82,2729.89
2025-11-22 09:30:00,2729.89,2739.78,2721.27,2725.74
2025-11-22 10:00:00,2725.74,2731.5,2708.43,2710.75
2025-11-22 11:00:00,2710.76,2740.46,2704.33,2736.32
2025-11-22 11:30:00,2736.32,2743.0,2734.4,2735.16
2025-11-22 12:00:00,2735.16,2736.05,2713.74,2717.22
2025-11-22 12:30:00,2717.22,2724.39,2711.01,2721.08
2025-11-22 13:30:00,2721.08,2734.55,2712.0,2719.49
2025-11-22 15:30:00,2719.49,2754.45,2718.5,2738.92
2025-11-22 16:00:00,2738.92,2755.44,2735.2,2749.32
2025-11-22 16:30:00,2749.31,2759.02,2745.31,2755.48
2025-11-22 18:00:00,2755.49,2758.44,2744.97,2750.93
2025-11-22 18:30:00,2750.94,2754.69,2743.02,2752.5
2025-11-22 19:00:00,2752.5,2757.5,2748.31,2750.92
2025-11-22 19:30:00,2750.93,2754.03,2744.85,2750.65
2025-11-22 20:00:00,2750.65,2756.87,2750.09,2754.72
2025-11-22 21:30:00,2754.72,2754.84,2733.72,2747.5
2025-11-22 22:00:00,2747.5,2768.25,2741.85,2759.38
2025-11-23 01:00:00,2759.37,2799.01,2757.47,2787.59
2025-11-23 01:30:00,2787.59,2815.73,2785.18,2808.44
2025-11-23 02:00:00,2808.45,2825.21,2804.37,2818.59
2025-11-23 02:30:00,2818.58,2834.33,2817.9,2821.12
2025-11-23 03:00:00,2821.12,2822.86,2809.73,2813.89
2025-11-23 03:30:00,2813.88,2824.95,2811.59,2824.77
2025-11-23 05:00:00,2824.77,2852.17,2819.76,2824.35
2025-11-23 05:30:00,2824.35,2827.47,2813.1,2825.35
2025-11-23 06:00:00,2825.35,2832.47,2820.0,2820.83
2025-11-23 06:30:00,2820.83,2821.28,2806.0,2810.33
2025-11-23 08:00:00,2810.34,2812.34,2777.2,2807.14
2025-11-23 08:30:00,2807.15,2815.73,2803.16,2811.53
2025-11-23 09:30:00,2811.53,2823.98,2806.09,2816.45
2025-11-23 10:30:00,2816.45,2816.87,2802.88,2808.73
2025-11-23 11:00:00,2808.72,2817.82,2803.72,2812.73
2025-11-23 11:30:00,2812.73,2820.61,2812.73,2815.54
2025-11-23 12:00:00,2815.54,2847.01,2813.98,2835.46
2025-11-23 12:30:00,2835.46,2850.0,2830.75,2835.42
2025-11-23 13:00:00,2835.43,2837.0,2822.51,2832.14
2025-11-23 14:00:00,2832.13,2858.16,2824.99,2829.27
2025-11-23 14:30:00,2829.26,2837.97,2812.49,2814.88
2025-11-23 15:00:00,2814.88,2825.91,2810.12,2818.98
2025-11-23 15:30:00,2818.98,2840.15,2816.24,2836.5
2025-11-23 16:00:00,2836.49,2846.8,2819.87,2822.77
2025-11-23 16:30:00,2822.77,2832.04,2798.04,2800.05
2025-11-23 17:00:00,2800.06,2808.17,2786.86,2807.4
2025-11-23 17:30:00,2807.39,2807.39,2786.63,2792.72
2025-11-23 18:00:00,2792.72,2812.0,2791.92,2803.49
2025-11-23 18:30:00,2803.49,2816.92,2801.62,2808.87
2025-11-23 19:00:00,2808.88,2828.73,2807.24,2821.49
2025-11-23 21:00:00,2821.49,2840.16,2817.28,2839.0
2025-11-23 21:30:00,2839.0,2845.0,2828.61,2841.58
2025-11-23 22:30:00,2841.58,2844.72,2824.52,2838.7
2025-11-23 23:00:00,2838.7,2843.49,2796.13,2806.2
2025-11-23 23:30:00,2806.19,2808.0,2794.74,2802.16
2025-11-24 00:00:00,2802.16,2802.16,2763.0,2784.78
2025-11-24 01:00:00,2784.78,2803.5,2775.13,2791.49
2025-11-24 01:30:00,2791.49,2807.49,2778.36,2806.24
2025-11-24 04:30:00,2806.25,2870.29,2802.87,2824.81
2025-11-24 07:30:00,2824.81,2885.75,2822.72,2830.27
2025-11-24 08:00:00,2830.26,2833.22,2822.0,2825.59
2025-11-24 08:30:00,2825.58,2843.09,2822.22,2838.99
2025-11-24 15:00:00,2838.98,2848.63,2785.04,2822.17
2025-11-24 15:30:00,2822.15,2860.37,2817.41,2846.47
2025-11-24 16:00:00,2846.47,2863.98,2842.82,2850.61
2025-11-24 16:30:00,2850.6,2874.99,2846.07,2858.77
2025-11-24 17:00:00,2858.77,2917.42,2856.57,2915.63
2025-11-24 17:30:00,2915.62,2944.03,2905.19,2940.03
2025-11-24 18:30:00,2940.02,2963.61,2930.05,2957.53
2025-11-24 19:00:00,2957.52,2979.63,2955.12,2973.12
2025-11-24 21:00:00,2973.13,2987.0,2952.51,2965.86
2025-11-24 21:30:00,2965.86,2973.36,2947.77,2959.18
2025-11-24 22:00:00,2959.18,2980.04,2956.07,2961.27
2025-11-24 22:30:00,2961.26,2966.22,2952.31,2960.57
2025-11-24 23:00:00,2960.56,2968.76,2954.81,2967.59
2025-11-24 23:30:00,2967.58,2967.58,2952.09,2953.38
2025-11-25 00:00:00,2953.38,2953.38,2933.22,2934.14
2025-11-25 01:00:00,2934.14,2950.81,2931.84,2940.27
2025-11-25 01:30:00,2940.27,2945.25,2918.2,2919.27
2025-11-25 02:30:00,2919.27,2934.48,2908.7,2930.71
2025-11-25 03:00:00,2930.71,2936.29,2920.43,2926.88
2025-11-25 03:30:00,2926.87,2926.87,2904.39,2911.99
2025-11-25 04:00:00,2911.99,2930.01,2910.01,2928.15
2025-11-25 04:30:00,2928.15,2943.03,2927.52,2937.56
2025-11-25 05:30:00,2937.57,2938.57,2918.47,2928.61
2025-11-25 06:00:00,2928.61,2928.61,2914.62,2915.69
2025-11-25 07:00:00,2915.68,2926.99,2912.32,2915.11
2025-11-25 07:30:00,2915.11,2921.41,2901.75,2902.77
2025-11-25 08:00:00,2902.77,2909.18,2897.8,2904.94
2025-11-25 08:30:00,2904.94,2904.95,2868.56,2871.7
2025-11-25 09:00:00,2871.7,2878.45,2865.09,2870.77
2025-11-25 10:00:00,2870.77,2893.0,2870.73,2890.94
2025-11-25 11:30:00,2890.94,2899.99,2888.22,2891.01
2025-11-25 12:00:00,2891.01,2930.36,2889.88,2920.75
2025-11-25 12:30:00,2920.74,2933.23,2913.6,2927.14
2025-11-25 13:00:00,2927.13,2934.0,2919.65,2928.23
2025-11-25 14:00:00,2928.23,2933.29,2898.84,2913.41
2025-11-25 14:30:00,2913.4,2913.4,2857.58,2881.32
2025-11-25 15:00:00,2881.3,2897.63,2857.32,2884.61
2025-11-25 15:30:00,2884.62,2915.44,2884.61,2895.45
2025-11-25 16:00:00,2895.46,2929.88,2887.38,2929.87
2025-11-25 16:30:00,2929.88,2938.0,2917.3,2929.33
2025-11-25 17:30:00,2929.33,2952.3,2920.37,2936.41
2025-11-25 18:00:00,2936.41,2958.53,2935.26,2949.49
2025-11-25 18:30:00,2949.5,2956.36,2922.95,2924.21
2025-11-25 19:30:00,2924.2,2928.0,2872.09,2922.95
2025-11-25 20:00:00,2922.96,2938.09,2916.66,2931.37
2025-11-25 20:30:00,2931.38,2943.14,2928.66,2929.1
2025-11-25 21:00:00,2929.11,2940.49,2923.23,2937.21
2025-11-25 21:30:00,2937.21,2945.66,2930.81,2931.31
2025-11-25 22:00:00,2931.3,2936.0,2907.42,2931.43
2025-11-25 22:30:00,2931.43,2978.23,2927.9,2970.42
2025-11-25 23:00:00,2970.42,2980.82,2959.99,2962.6
2025-11-25 23:30:00,2962.61,2970.67,2953.67,2959.36
2025-11-26 00:00:00,2959.36,2971.95,2953.86,2961.76
2025-11-26 01:00:00,2961.75,2963.19,2945.6,2960.08
2025-11-26 02:00:00,2960.09,2984.0,2957.98,2964.42
2025-11-26 02:30:00,2964.41,2970.0,2956.38,2956.8
2025-11-26 03:00:00,2956.8,2964.83,2952.64,2959.8
2025-11-26 03:30:00,2959.74,2959.74,2922.08,2927.2
2025-11-26 04:00:00,2927.19,2938.44,2921.11,2935.07
2025-11-26 05:30:00,2935.08,2953.32,2930.27,2944.51
2025-11-26 06:00:00,2944.51,2954.67,2935.29,2939.46
2025-11-26 06:30:00,2939.46,2948.84,2932.25,2946.38
2025-11-26 07:00:00,2946.38,2949.6,2939.38,2946.01
2025-11-26 08:00:00,2946.0,2949.27,2923.37,2924.73
2025-11-26 08:30:00,2924.74,2927.93,2912.0,2913.04
2025-11-26 09:00:00,2913.03,2917.54,2908.31,2911.43
2025-11-26 09:30:00,2911.43,2914.37,2902.12,2907.21
2025-11-26 10:00:00,2907.21,2917.88,2905.84,2915.15
2025-11-26 10:30:00,2915.15,2915.71,2905.71,2914.22
2025-11-26 11:00:00,2914.22,2917.99,2909.47,2910.79
2025-11-26 13:00:00,2910.79,2917.99,2888.69,2913.9
2025-11-26 13:30:00,2913.89,2936.65,2908.04,2934.25
2025-11-26 15:30:00,2934.26,2947.4,2905.17,2927.41
2025-11-26 16:00:00,2927.4,2957.51,2926.37,2944.3
2025-11-26 16:30:00,2944.3,2959.5,2935.3,2946.25
2025-11-26 17:00:00,2946.25,2979.7,2939.23,2975.85
2025-11-26 17:30:00,2975.84,3034.87,2971.9,3026.89
2025-11-26 18:00:00,3026.88,3045.0,3023.31,3038.33
2025-11-26 19:30:00,3038.32,3039.99,3013.93,3032.28
2025-11-26 20:00:00,3032.28,3032.28,3009.45,3021.51
2025-11-26 20:30:00,3021.51,3028.19,3008.53,3024.86
2025-11-26 21:00:00,3024.85,3032.28,3015.9,3031.53
2025-11-26 21:30:00,3031.52,3035.91,3020.51,3021.7
2025-11-26 22:30:00,3021.7,3033.6,3018.59,3027.88
2025-11-26 23:00:00,3027.87,3033.47,3018.07,3018.58
2025-11-26 23:30:00,3018.59,3029.85,3017.26,3026.56
2025-11-27 00:00:00,3026.56,3028.19,3004.61,3016.86
2025-11-27 00:30:00,3016.86,3048.0,3014.98,3035.59
2025-11-27 01:00:00,3035.59,3050.71,3028.06,3032.81
2025-11-27 01:30:00,3032.81,3057.3,3029.84,3052.6
2025-11-27 02:30:00,3052.6,3071.37,3036.78,3037.46
2025-11-27 03:00:00,3037.46,3052.0,3035.91,3046.22
2025-11-27 03:30:00,3046.22,3046.22,3030.1,3033.53
2025-11-27 05:00:00,3033.53,3053.98,3031.76,3038.57
2025-11-27 08:30:00,3038.56,3038.56,3017.45,3028.18
